,Year,Industry,GO_nom,CAP_nom,LAB_nom,INT_nom,GO_const,CAP_const,LAB_const,INT_const
2224,1995,33,21782.137,3600.842,8197.295,9984.0,33734.063,6839.245,14566.473,13568.167
2225,1996,33,22890.512,4506.0,8284.513,10100.0,33935.91,7140.275,14701.205,13295.597
2226,1997,33,24048.531,5223.943,9702.589,9122.0,35318.258,7486.458,14766.731,11967.83
2227,1998,33,26251.988,5290.643,10634.346,10327.0,38202.926,7949.826,15361.988,13706.284
2228,1999,33,26038.789,5703.505,11702.284,8633.0,37884.293,8654.675,15939.002,11448.236
2229,2000,33,25714.402,6094.196,12075.207,7545.0,36454.484,9392.772,15601.955,9567.346
2230,2001,33,26525.43,6151.623,12668.807,7705.0,36480.551,9769.893,15170.416,9818.039
2231,2002,33,27154.848,5989.014,13265.835,7900.0,36434.313,9531.761,15487.477,9929.363
2232,2003,33,27763.334,7678.078,13548.256,6537.0,35204.344,9251.156,15668.679,8145.794
2233,2004,33,33076.703,8694.742,14233.963,10148.0,39850.0,9144.689,16156.643,11736.133
2234,2005,33,36738.551,9243.54,14181.01,13314.0,42495.684,8960.35,16753.107,14363.854
2235,2006,33,42031.445,9803.915,15915.531,16312.0,46316.813,8913.019,16832.023,16752.766
2236,2007,33,44595.598,9294.966,16775.633,18525.0,48391.563,8984.66,17614.518,18613.227
2237,2008,33,45102.375,9117.348,17534.027,18451.0,46640.27,8901.873,18010.189,17356.498
2238,2009,33,44676.715,8586.599,18186.117,17904.0,44676.715,8586.599,18186.117,17904.0
2239,2010,33,45285.875,8524.32,18965.557,17796.0,43526.105,8197.85,18636.551,16600.9
2240,2011,33,48369.344,8708.228,20298.115,19363.0,44174.352,8079.67,19236.139,16497.824
2241,2012,33,51385.934,10299.898,19737.035,21349.0,45474.758,7829.658,18824.016,17893.873
2242,2013,33,54549.023,11184.502,20305.52,23059.0,45686.109,8018.05,18236.521,19186.732
2243,2014,33,56772.621,10967.336,21226.285,24579.0,47206.551,8455.712,19292.768,20387.359
2244,1947,34,557.474,121.703,107.691,328.081,3514.674,1779.031,10187.594,3477.994
2245,1948,34,640.445,150.258,153.467,336.72,3950.257,1732.343,11478.303,3185.765
2246,1949,34,676.449,112.676,217.934,345.839,4106.684,1701.503,10956.359,3211.571
2247,1950,34,802.4,242.639,242.42,317.341,4721.755,1712.775,10278.982,2861.134
2248,1951,34,935.439,401.884,119.217,414.338,5450.186,1810.119,10791.426,3519.901
2249,1952,34,1002.344,424.574,122.194,455.576,5726.836,1855.576,11172.261,3783.734
2250,1953,34,1054.759,354.402,217.03,483.327,6183.972,1851.913,10918.133,3955.361
2251,1954,34,1006.73,430.152,166.865,409.712,5992.495,1871.178,10600.234,3376.234
2252,1955,34,1084.056,369.7,217.513,496.843,6649.422,1863.77,10251.604,4024.01
2253,1956,34,1181.453,421.773,205.26,554.42,7537.143,1842.852,10362.641,4409.612
2254,1957,34,1146.428,267.763,372.876,505.789,7182.243,1781.625,10456.092,3997.64
2255,1958,34,1117.016,337.165,294.94,484.911,6731.29,1760.087,10021.266,3814.076
2256,1959,34,1229.955,450.979,195.359,583.617,7541.007,1730.156,9698.821,4527.204
2257,1960,34,1254.442,175.044,482.611,596.787,7675.667,1787.8,9377.47,4648.334
2258,1961,34,1301.467,433.524,219.665,648.278,7767.23,1684.927,9112.554,5038.924
2259,1962,34,1420.447,503.643,153.29,763.514,8440.604,1677.352,8815.343,5905.93
2260,1963,34,1423.184,497.112,270.072,656.0,8459.061,1686.374,8376.821,5053.54
2261,1964,34,1564.946,562.831,241.115,761.0,9353.837,1706.606,7994.278,5826.952
2262,1965,34,1718.223,626.984,194.239,897.0,10173.307,1707.823,8075.621,6774.925
2263,1966,34,1887.94,518.668,341.272,1028.0,11196.437,1686.199,7673.909,7556.601
2264,1967,34,2096.01,546.783,354.227,1195.0,12247.453,1722.033,7710.248,8607.649
2265,1968,34,2266.755,712.968,259.787,1294.0,13356.972,1766.312,7698.787,9031.268
2266,1969,34,2561.063,599.075,474.988,1487.0,14732.03,1796.168,7653.445,9966.487
2267,1970,34,2880.214,804.613,402.6,1673.0,15872.628,1842.551,7280.349,10794.941
2268,1971,34,3158.289,711.35,642.939,1804.0,16315.636,1876.18,7110.207,11166.821
2269,1972,34,3523.779,904.803,597.976,2021.0,17218.055,1896.913,7012.735,12116.307
2270,1973,34,3890.922,937.063,691.859,2262.0,18585.307,1902.55,6553.242,12476.56
2271,1974,34,4354.48,1220.908,445.573,2688.0,18829.291,1927.525,6463.735,12188.265
2272,1975,34,5234.607,1123.244,957.363,3154.0,19115.656,2014.31,6813.78,12839.929
2273,1976,34,6102.16,1349.252,1061.908,3691.0,19812.424,2169.35,7099.041,14161.838
2274,1977,34,8124.328,1683.429,1172.899,5268.0,21424.082,2392.896,7020.103,18759.348
2275,1978,34,14152.356,2256.691,1450.665,10445.0,30285.658,2540.128,7450.217,34635.41
2276,1979,34,16560.164,3002.591,1653.574,11904.0,31821.869,2634.011,7478.12,35653.527
2277,1980,34,18065.092,3291.469,1769.623,13004.0,30387.313,2777.178,7789.017,33763.469
2278,1981,34,18831.338,3868.874,2227.464,12735.0,28779.865,2917.027,7970.264,30055.225
2279,1982,34,19966.688,4690.647,2391.041,12885.0,28474.664,3033.455,8053.078,30054.58
2280,1983,34,20660.145,5117.584,2510.56,13032.0,27784.912,3050.955,7973.469,28348.922
2281,1984,34,21442.621,5096.841,2417.779,13928.0,28052.801,3064.063,7648.54,29723.211
2282,1985,34,20247.236,4708.982,2534.253,13004.0,27430.74,3065.164,7823.219,27319.328
2283,1986,34,19801.68,4226.736,1788.944,13786.0,27926.061,3090.121,7271.528,30518.906
2284,1987,34,18800.35,3645.175,2624.175,12531.0,29376.271,3061.661,7110.057,26800.838
2285,1988,34,18963.537,3041.372,2666.166,13256.0,29937.098,3069.485,6863.914,27719.461
2286,1989,34,19283.875,3239.72,2741.155,13303.0,29952.031,3097.907,7477.461,26697.842
2287,1990,34,19324.021,3209.393,2798.629,13316.0,29627.102,3113.078,7484.716,25616.561
2288,1991,34,19073.898,3176.954,2891.944,13005.0,29602.07,3158.979,7611.607,24871.865
2289,1992,34,20164.307,3244.572,3159.735,13760.0,30626.559,3264.73,7348.806,25848.625
2290,1993,34,21384.516,3376.276,3316.24,14692.0,31236.621,3521.956,7158.856,27148.084
2291,1994,34,21965.969,3587.188,3235.781,15143.0,31391.883,3844.008,7118.34,27705.508
2292,1995,34,21440.523,4166.598,2543.926,14730.0,31419.896,4128.218,7169.785,26270.264
2293,1996,34,23540.328,4875.808,2250.52,16414.0,32522.404,4363.969,6661.206,27712.309
2294,1997,34,24237.322,4068.016,2841.306,17328.0,32570.127,4595.988,6209.399,29231.262
2295,1998,34,24159.518,7066.47,2690.048,14403.0,33756.777,4806.355,5988.417,26116.994
2296,1999,34,24130.232,6528.52,3856.713,13745.0,34077.746,4950.155,5760.25,23905.596
2297,2000,34,23185.32,4345.409,4935.911,13904.0,31584.77,5190.692,5463.161,21019.213
2298,2001,34,22659.988,13104.505,3143.483,6412.0,29999.492,5886.553,5076.057,10043.859
2299,2002,34,22244.375,8303.17,1893.206,12048.0,29028.355,6038.104,4786.676,18567.664
2300,2003,34,22456.26,6859.029,3661.231,11936.0,28719.799,5926.132,4648.696,16261.802
2301,2004,34,23140.705,8222.937,2652.769,12265.0,28367.291,6016.003,4535.03,14860.902
2302,2005,34,22926.504,7584.474,2525.03,12817.0,27058.418,6449.831,4544.399,13676.573
2303,2006,34,24341.895,8044.356,2945.537,13352.0,26708.768,6820.351,4676.147,13103.299
2304,2007,34,25839.742,9489.433,3827.311,12523.0,26996.832,7425.588,4816.763,11428.389
2305,2008,34,29342.891,11079.24,4753.651,13510.0,28970.125,8289.447,4854.639,10257.773
2306,2009,34,23919.539,9091.558,4874.98,9953.0,23919.539,9091.558,4874.98,9953.0
2307,2010,34,25750.109,13370.384,5278.727,7101.0,23807.879,9244.327,5156.701,6593.254
2308,2011,34,27342.934,14499.244,4905.688,7938.0,24187.58,9396.009,5414.938,6594.009
2309,2012,34,27411.381,16106.39,6188.992,5116.0,23850.572,9605.26,5476.104,4550.629
2310,2013,34,29262.734,17286.254,5614.48,6362.0,24024.23,10043.599,5678.711,5434.82
2311,2014,34,31831.836,19066.678,5959.159,6806.0,25601.912,10722.78,6164.321,5893.253
2312,1947,35,3535.301,1173.986,350.74,2010.576,38084.176,11439.317,15842.477,18264.295
2313,1948,35,3312.054,794.019,531.045,1986.991,36628.637,11568.718,15765.14,16911.066
2314,1949,35,3311.345,694.154,741.734,1875.457,32450.904,10812.243,14616.724,15145.435
2315,1950,35,3599.34,842.872,708.405,2048.062,37475.793,10325.778,13845.484,16655.756
2316,1951,35,4286.97,1522.005,337.133,2427.832,38734.129,10724.412,15142.797,17965.34
2317,1952,35,4672.442,1680.045,297.664,2694.733,40447.176,10994.375,15749.396,19304.727
2318,1953,35,4961.927,1552.671,556.428,2852.829,40020.426,10940.628,16116.903,19616.227
2319,1954,35,4988.665,1524.088,633.572,2831.004,38087.168,10807.124,15389.16,19341.729
2320,1955,35,5873.741,1306.477,1051.166,3516.098,42897.797,10703.67,16005.004,23646.871
2321,1956,35,6238.942,1675.492,843.583,3719.867,42066.512,10883.192,16112.819,23898.264
2322,1957,35,6812.536,1930.266,834.575,4047.695,40663.344,10945.716,15939.622,24426.496
2323,1958,35,6745.575,2061.476,1234.267,3449.832,39409.215,10774.034,15270.759,20522.895
2324,1959,35,6619.967,2428.912,1289.709,2901.345,37969.871,10698.087,16232.674,17008.822
2325,1960,35,6582.011,2359.054,1479.101,2743.855,34274.984,10764.434,16809.285,15441.606
2326,1961,35,7052.843,2605.62,1545.149,2902.074,35406.176,10827.582,17150.553,16109.106
2327,1962,35,6695.627,2909.088,1250.41,2536.129,33315.016,10870.528,17539.637,13918.503
2328,1963,35,6860.681,3278.876,1387.804,2194.0,34144.77,11043.756,18048.445,12011.387
2329,1964,35,7379.429,3230.079,1812.35,2337.0,36195.004,11258.809,19344.953,12704.539
2330,1965,35,7994.638,3532.198,1951.44,2511.0,38583.73,11615.786,19820.918,13437.867
2331,1966,35,8610.176,3769.286,2252.889,2588.0,40638.012,12205.961,21124.57,13502.374
2332,1967,35,9016.26,3650.181,2534.079,2832.0,41366.781,12913.093,22559.871,14426.163
2333,1968,35,9729.563,4126.84,2692.723,2910.0,44541.578,13437.833,22439.584,14612.101
2334,1969,35,10982.24,4429.042,2715.198,3838.0,49504.723,13927.652,23650.426,18700.059
2335,1970,35,11655.461,4224.207,3394.255,4037.0,50452.117,14415.476,24403.449,18871.541
2336,1971,35,12526.236,5972.498,2301.739,4252.0,52541.52,14935.308,24594.186,19112.689
2337,1972,35,13711.822,5382.418,3987.404,4342.0,56771.973,15154.551,25162.938,19028.836
2338,1973,35,15435.074,5956.195,4581.879,4897.0,62196.332,15401.813,27151.186,20382.936
2339,1974,35,17669.91,6619.185,5427.725,5623.0,68381.656,15582.216,28093.705,21658.576
2340,1975,35,18392.547,6188.792,6007.754,6196.0,66945.992,15804.392,27932.693,22011.439
2341,1976,35,20525.477,7608.098,6402.379,6515.0,70737.367,15930.265,29409.916,21898.424
2342,1977,35,23973.975,8129.522,7704.452,8140.0,74946.703,16420.477,31690.348,25266.164
2343,1978,35,27408.063,9030.867,9092.195,9285.0,79871.383,16956.441,33619.344,26972.461
2344,1979,35,29433.457,9389.447,10775.011,9269.0,79039.898,17245.879,34827.203,24864.531
2345,1980,35,34179.172,7948.744,12534.426,13696.0,81786.18,17518.961,33609.402,32827.594
2346,1981,35,35519.086,8374.536,14464.549,12680.0,75296.07,17526.41,33066.008,27721.904
2347,1982,35,36297.762,6014.242,15970.52,14313.0,74713.953,17811.098,31693.506,30470.047
2348,1983,35,37492.895,7257.428,16892.465,13343.0,78516.648,18910.98,32021.08,27285.74
2349,1984,35,40819.066,7139.318,20256.748,13423.0,83026.453,18003.436,34622.359,26749.701
2350,1985,35,40435.57,7507.412,22227.158,10701.0,79522.297,18470.566,36536.023,20625.65
2351,1986,35,41679.676,9564.253,23032.422,9083.0,80386.82,18932.135,37101.426,17331.984
2352,1987,35,44062.27,9326.134,25191.137,9545.0,81599.203,19278.359,39548.684,17637.061
2353,1988,35,49570.434,8773.021,27328.412,13469.0,87817.828,19267.436,39577.023,23947.867
2354,1989,35,53082.227,9900.729,28751.498,14430.0,90203.031,19073.287,41823.875,24714.828
2355,1990,35,57394.559,10305.757,30472.801,16616.0,92770.0,18684.201,43430.582,27271.982
2356,1991,35,60062.352,11110.168,32498.184,16454.0,96735.234,18216.75,44150.891,26341.992
2357,1992,35,63716.773,11756.401,34205.371,17755.0,101626.117,17649.213,45020.289,27729.621
2358,1993,35,66839.484,13564.27,35292.219,17983.0,103678.695,17436.471,48278.0,27479.293
2359,1994,35,70678.938,14272.089,37045.852,19361.0,106572.867,17974.027,54069.563,28960.557
2360,1995,35,74422.125,14049.941,38180.18,22192.0,108938.188,18877.939,58884.637,32124.605
2361,1996,35,79507.25,16614.533,39805.719,23087.0,111675.125,19510.713,61901.367,32562.766
2362,1997,35,84167.078,14165.082,42116.0,27886.0,117628.422,20236.236,63281.133,38859.004
2363,1998,35,93678.242,12908.334,46616.91,34153.0,133062.391,21793.729,66440.992,47391.277
2364,1999,35,103332.516,13012.098,44795.418,45525.0,142824.078,22854.291,67869.875,61504.48
2365,2000,35,115083.039,13585.776,51979.262,49518.0,149897.063,24100.557,68615.547,64140.82
2366,2001,35,118762.602,15551.321,53579.281,49632.0,150230.359,25255.217,67137.875,63241.586
2367,2002,35,122963.453,19144.439,52524.016,51295.0,153532.781,24966.961,66228.109,64810.602
2368,2003,35,129495.695,18354.775,54936.918,56204.0,157705.281,24119.73,63478.879,68786.406
2369,2004,35,141280.703,21134.975,59881.727,60264.0,164974.688,23600.99,65082.57,70711.648
2370,2005,35,151495.75,25948.852,62931.898,62615.0,169597.422,23251.473,66725.602,69511.977
2371,2006,35,166380.859,30447.588,64087.273,71846.0,179533.359,23590.578,68288.375,76086.289
2372,2007,35,177613.453,21780.775,67887.672,87945.0,182736.969,23645.527,69831.883,89185.57
2373,2008,35,183087.094,26416.488,69163.602,87507.0,178920.703,23112.021,70021.328,82839.023
2374,2009,35,158962.734,22472.363,65721.367,70769.0,158962.734,22472.363,65721.367,70769.0
2375,2010,35,168483.656,28226.998,67264.656,72992.0,161196.578,21768.422,67053.883,70393.086
2376,2011,35,183393.766,33170.512,68421.258,81802.0,165470.516,21647.334,68854.031,74134.961
2377,2012,35,192832.563,35302.844,69356.727,88173.0,168104.266,21921.43,70161.961,78648.648
2378,2013,35,201580.516,35712.305,71632.211,94236.0,170239.594,21676.246,74950.531,82341.016
2379,2014,35,215230.266,37966.371,72197.891,105066.0,177022.563,21236.74,78698.398,90494.57
2380,1947,36,622.877,218.42,301.527,102.929,5158.65,2823.79,7935.227,972.115
2381,1948,36,700.348,238.063,346.122,116.164,5923.953,2897.775,8649.424,1010.766
2382,1949,36,733.238,237.703,362.846,132.689,5525.225,3010.525,8494.634,1128.032
2383,1950,36,870.248,266.918,425.558,177.771,6968.706,3141.649,9213.996,1493.969
2384,1951,36,1004.915,296.376,493.226,215.313,6904.018,3289.313,9998.104,1715.435
2385,1952,36,1083.393,290.679,555.163,237.55,7119.246,3347.096,10236.274,1825.907
2386,1953,36,1175.784,294.22,634.129,247.434,7230.747,3343.278,10718.584,1846.925
2387,1954,36,1031.361,272.447,654.761,104.153,6002.875,3382.689,10578.046,770.379
2388,1955,36,1177.405,309.351,730.835,137.219,6596.776,3436.966,11269.083,987.954
2389,1956,36,1289.489,278.068,801.208,210.213,6641.536,3565.225,11770.061,1481.407
2390,1957,36,1350.905,294.644,856.239,200.022,6152.436,3735.032,11894.286,1373.847
2391,1958,36,1301.401,264.898,867.175,169.327,5852.995,3884.003,11620.374,1136.537
2392,1959,36,1465.434,263.91,1002.037,199.487,6481.39,4033.975,12464.054,1307.363
2393,1960,36,1503.655,252.644,1048.334,202.676,6050.22,4213.388,12671.67,1306.242
2394,1961,36,1551.625,262.489,1073.845,215.29,6256.987,4376.486,12480.203,1372.403
2395,1962,36,1713.681,294.149,1162.137,257.396,6606.589,4564.599,12885.953,1606.568
2396,1963,36,1770.992,300.03,1218.963,252.0,7116.277,4713.96,12982.581,1569.8
2397,1964,36,1926.671,306.486,1321.184,299.0,7665.67,4807.681,13202.673,1839.434
2398,1965,36,2113.149,353.394,1441.755,318.0,7920.275,4875.841,13740.918,1911.862
2399,1966,36,2304.912,368.909,1597.003,339.0,8508.896,4943.62,14189.964,1989.787
2400,1967,36,2382.636,361.63,1673.006,348.0,8661.426,5007.696,14218.374,1989.254
2401,1968,36,2491.615,377.111,1867.505,247.0,8560.77,5078.93,14653.82,1368.421
2402,1969,36,2821.484,341.333,2055.151,425.0,8931.288,5215.457,14827.323,2243.928
2403,1970,36,2970.242,294.931,2157.311,518.0,9146.328,5337.868,14436.685,2601.838
2404,1971,36,3178.056,274.507,2424.55,479.0,9169.679,5432.271,14471.483,2274.13
2405,1972,36,3429.653,218.377,2778.276,433.0,9219.685,5569.573,14964.14,1988.61
2406,1973,36,3807.081,157.323,3190.758,459.0,9920.387,6535.076,15750.066,1963.132
2407,1974,36,4267.373,326.822,3248.55,692.0,10817.415,5715.776,15460.982,2740.052
2408,1975,36,4430.32,371.596,3434.724,624.0,10649.132,5797.75,14098.208,2242.426
2409,1976,36,4873.269,457.077,3915.192,501.0,11545.034,5733.092,14393.616,1683.751
2410,1977,36,5693.637,427.243,4499.394,767.0,11962.397,5783.303,15138.136,2362.253
2411,1978,36,6576.268,629.407,5190.861,756.0,12482.885,5932.786,15691.268,2166.748
2412,1979,36,7419.331,594.234,5850.097,975.0,12845.566,6072.223,15278.272,2566.33
2413,1980,36,7904.136,304.744,6120.392,1479.0,12306.885,6942.263,14656.233,3495.215
2414,1981,36,8698.57,478.111,6559.459,1661.0,11981.113,6181.326,13763.091,3545.433
2415,1982,36,8361.075,607.257,6488.818,1265.0,11436.383,6051.317,12517.25,2554.369
2416,1983,36,9108.146,969.164,6834.981,1304.0,13215.089,6041.023,12664.808,2523.562
2417,1984,36,10412.646,1268.602,7631.043,1513.0,15080.596,6108.077,13634.32,2827.139
2418,1985,36,10631.74,1507.017,8063.723,1061.0,15001.163,6179.577,14349.539,1912.849
2419,1986,36,11689.526,1940.073,8579.454,1170.0,15986.36,6186.6,14354.333,2065.277
2420,1987,36,12155.101,1861.306,9244.795,1049.0,16891.984,6239.029,15919.074,1802.034
2421,1988,36,13572.742,2062.737,9879.005,1631.0,18809.361,6356.171,15649.844,2704.316
2422,1989,36,14370.303,2253.844,10327.459,1789.0,19250.07,6469.458,15878.182,2851.405
2423,1990,36,15409.775,2237.611,10921.164,2251.0,19770.664,6542.313,16325.48,3425.398
2424,1991,36,15601.72,2317.287,11227.433,2057.0,20403.279,6562.329,17347.705,3068.135
2425,1992,36,17082.992,2471.46,12304.531,2307.0,22372.324,6553.216,18537.102,3365.132
2426,1993,36,18424.953,2860.536,13038.416,2526.0,23775.729,6649.127,19841.793,3602.807
2427,1994,36,20202.57,3225.474,14109.098,2868.0,25880.541,7041.819,21648.523,3999.721
2428,1995,36,22340.859,3358.246,15383.614,3599.0,28155.576,7586.542,23060.342,4864.303
2429,1996,36,23600.164,3608.106,16192.059,3800.0,29475.217,7957.603,23867.961,5036.448
2430,1997,36,26263.355,3239.998,17683.357,5340.0,32585.186,8383.94,24495.76,6970.188
2431,1998,36,28598.568,6070.92,18512.648,4015.0,34995.195,8775.875,24927.307,5225.144
2432,1999,36,31073.01,6852.165,17546.846,6674.0,37164.551,8970.017,25752.842,8488.179
2433,2000,36,33801.605,6256.31,20189.295,7356.0,39721.414,9228.864,26335.49,9072.298
2434,2001,36,36339.82,5241.428,20364.391,10734.0,41817.727,9437.2,26190.057,12934.867
2435,2002,36,39639.445,5545.488,20794.957,13299.0,45053.68,9753.355,26892.594,15795.663
2436,2003,36,45206.16,6512.843,22060.316,16633.0,50714.102,10218.096,26959.686,19329.234
2437,2004,36,49631.043,7860.716,25646.326,16124.0,55275.332,10588.506,29220.191,18246.838
2438,2005,36,53108.57,9755.519,28264.051,15089.0,58885.445,10865.731,30938.703,16547.316
2439,2006,36,61433.277,11798.153,28943.125,20692.0,67507.773,11359.889,32775.043,21835.986
2440,2007,36,68983.813,9734.152,31479.656,27770.0,72134.781,12034.555,34325.504,28555.27
2441,2008,36,72980.391,13059.719,32413.672,27507.0,73375.57,12660.95,34739.078,27155.607
2442,2009,36,71019.781,13073.671,32747.109,25199.0,71019.781,13073.671,32747.109,25199.0
2443,2010,36,76286.086,13037.435,33152.652,30096.0,77453.641,13161.754,33712.348,29675.789
2444,2011,36,80372.398,12229.105,34297.293,33846.0,83080.945,13122.3,35176.234,32597.828
2445,2012,36,84471.0,12929.092,36096.91,35445.0,89193.117,13041.281,36248.602,33910.227
2446,2013,36,87470.094,12446.986,36808.109,38215.0,93551.281,13110.591,39095.918,35949.465
2447,2014,36,90729.867,12680.218,38390.648,39659.0,96841.141,13323.187,40344.84,36697.172
2448,1947,37,4182.778,521.68,1449.089,2212.009,31624.502,3205.766,40230.887,15685.953
