country,var,code,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
AT,Kq_OMach,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,3410.359818911,3509.27724562931,3546.08056673927,3578.40861356149,3617.14011237587,3729.60632551924,3832.57712745305,3852.07048651495,3791.81753138348,3765.0650639965,3767.76146009307,3856.38568953216,3961.57045587586,3926.56787243882,3894.39707183654,3920.8,3893.5037484073,3845.16886817884,3792.40463375781,3810.11651303168,3935.92719501861
AT,Kq_OMach,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,5967.87371246827,6394.67172428099,6597.37021412314,6870.0345860527,6933.83365657588,6888.99118768907,7083.25284914043,7189.9638022512,7226.28689331325,7153.31708761302,7159.56340956341,7296.42266335815,7584.50682837445,7748.23105492537,8002.78413848063,7982.2,7885.47469538001,7824.68277021862,8099.63944371316,8387.56238148697,8547.73493073755
AT,Kq_OMach,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,2974.28863008688,3070.69379054194,3156.91391225548,3250.6246954007,3343.63357454351,3657.82530927931,4089.59535034303,4168.18569559502,4125.7422756491,4040.79325812555,3980.20571592858,3981.31084480845,3965.93794316831,3771.39030584876,3646.65454705223,3673.1,3711.61053643289,3807.49302436741,3815.49587202271,3914.1365578274,3948.71949222886
AT,Kq_OMach,28,,,,,,,,,,,,,,,,,,,,,,,,,,1229.06756067586,1259.16145045504,1318.04579536667,1335.13866997552,1336.14403521332,1445.28678116594,1562.09006386625,1609.71757801456,1668.40738861866,1753.26977823255,1796.72251138582,1923.7531803984,2091.91191949813,2097.68091987798,2166.26176428557,2156.6,2139.72397560715,2196.74513778662,2353.3436430948,2424.70549010891,2444.74163911
AT,Kq_OMach,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,1441.04692529222,1457.87444933921,1473.60072319776,1454.8517749566,1480.44467174504,1643.08513172312,1813.65004694563,2021.43515522347,2415.67366181568,2574.12960609911,2649.951136086,2719.88418984593,2769.0026500652,2732.98056375293,2769.95113591153,2787.4,2807.96467063538,2972.20283230859,3165.14449674624,3281.6436934934,3320.71320529862
AT,Kq_OMach,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,761.153288407404,770.595324992785,780.356914689723,773.787329243076,774.103308803877,820.794079332415,865.73354069466,894.184435903939,919.812258860029,924.926323891314,920.745210377684,937.348126854791,1007.92990511495,986.238766079425,1000.98065254255,1042,1050.39436097922,1174.14917767412,1256.26207854101,1296.23968205442,1320.9464097753
AT,Kq_OMach,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,10873.4776739017,10876.6185041393,11081.6681329601,11193.2224653635,11031.6125811941,10970.670321107,10917.430941369,10644.2417303248,10564.7699675397,10401.8210460706,10489.710948267,10674.8829746263,10643.5579304254,10589.9370275671,11125.9399205818,11119.3,11465.8980566636,11660.8549320795,11919.7960684345,12068.6874723883,12251.5597513996
AT,Kq_OMach,F,,,,,,,,,,,,,,,,,,,,,,,,,,2499.15384415111,2571.77873383462,2653.28845813194,2683.14595525386,2659.48581450018,2693.9858198225,2672.60174418605,2611.87409063487,2588.51116424669,2517.98078321272,2412.75069615247,2393.4204691822,2389.27569365063,2382.82533683865,2321.34521320858,2324.9,2264.54123898317,2236.5687713213,2315.01970653877,2396.53306463651,2495.68094100349
AT,Kq_OMach,G,,,,,,,,,,,,,,,,,,,,,,,,,,13215.4159325339,13642.445799458,13659.3659365937,13636.901339029,13408.5940865791,13100.8272854882,12359.7926818963,11715.0906849798,11316.8724279835,10445.3225749204,9936.53835315336,9473.0440959628,9310.97715201079,9062.43596573911,8869.14443721535,8651.4,8407.0006863418,8409.95179063361,8357.76625887214,8451.47373279703,8488.52989292088
AT,Kq_OMach,45,,,,,,,,,,,,,,,,,,,,,,,,,,981.441882969923,1011.90567396534,1074.03611133013,1111.28524189378,1118.63735996103,1117.31525269215,1062.98366294067,1015.48987200676,999.388104247056,932.429775768159,897.020798201237,857.075380552633,847.076382976487,819.863660838557,791.897241184311,772.3,748.30396798282,741.196134560335,762.022965854398,757.851193678236,743.091556597394
AT,Kq_OMach,46,,,,,,,,,,,,,,,,,,,,,,,,,,7843.84937529324,8086.47000744834,7958.81704940259,7767.87489231993,7546.33502799408,7268.57986027463,6767.39562624254,6336.70539986329,6063.57799484785,5538.50363443854,5233.76961277843,4963.97748998175,4865.04494976203,4763.48223287587,4660.8970116581,4535.9,4400.26683147434,4451.74934925739,4408.66943512145,4449.18212176669,4457.83357098256
AT,Kq_OMach,47,,,,,,,,,,,,,,,,,,,,,,,,,,4445.76405384006,4609.90748727316,4662.3533499909,4769.96663324512,4753.53574051017,4722.42971107592,4535.38669634932,4368.70159638677,4255.74425574426,3974.19705142884,3805.75571867915,3651.77691087581,3598.65259092913,3478.93103589074,3416.23741453057,3343.2,3258.4644356389,3217.44445930199,3188.37696235871,3244.63316820005,3286.12980814051
AT,Kq_OMach,H,,,,,,,,,,,,,,,,,,,,,,,,,,7038.87371837807,7203.61347949655,7525.4466465514,7798.7639489231,8163.85494968292,8538.42790516906,8744.46757099452,8800.55837087087,9081.8984394809,9277.21630908012,9868.36647820298,10030.779753762,10213.4725848564,10378.6933851344,10732.8141973867,10954.9,11013.3714162746,11018.010963195,11012.043774488,11003.3594838611,11006.9593848802
AT,Kq_OMach,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,6693.68096799645,6817.6163050121,7097.05663614253,7393.69012147229,7780.77521332188,8176.08683122893,8369.29663611434,8418.2741509697,8725.02283240698,8945.91350980927,9531.73593212227,9699.27523164544,9887.98368613962,10054.2852638567,10434.8201859849,10679.4,10723.8418246565,10733.1840994644,10714.2616994055,10691.822155055,10690.5990622498
AT,Kq_OMach,53,,,,,,,,,,,,,,,,,,,,,,,,,,362.907042786823,398.071657578807,446.681743562663,428.640848015008,412.822465066285,396.877540339194,405.855103868393,405.542115680669,382.735080378771,357.645211588577,349.011027101974,341.706366392378,335.901386748844,323.870781536685,298.893328292169,275.4,287.72171178696,284.853988433781,287.760840043609,295.106070153329,297.724285943897
AT,Kq_OMach,I,,,,,,,,,,,,,,,,,,,,,,,,,,4490.18333561363,4489.57353014017,4437.73121597389,4405.65108222356,4313.98274345162,4261.6106897797,4148.72745108725,4014.007843343,3839.22410007403,3759.44379511031,3680.88739156841,3557.32090295331,3484.75433371189,3488.57644991213,3471.53048862566,3456.1,3403.34008097166,3376.81214493359,3409.65814551505,3459.58316918979,3530.28520199473
AT,Kq_OMach,J,,,,,,,,,,,,,,,,,,,,,,,,,,482.593408291797,522.266491334812,564.581518964534,614.462612305532,641.538399385933,715.196276811008,767.776407727086,789.182992913714,785.534422716314,768.186665804867,745.194888865027,719.409102553155,698.129484293139,666.906363963224,694.805062048944,759.1,798.551646523462,777.267189193856,822.163326787042,856.523139290382,888.75340024388
AT,Kq_OMach,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,203.965236284628,209.592653046582,224.611178839263,224.143362799059,226.02624337832,250.418331124803,284.296251070912,305.159364351838,314.864205730653,308.751829659973,288.397894537775,276.55662171873,267.165937394817,257.041600560443,239.276125673765,226.5,202.552256520417,192.473509743433,190.680798243101,189.296342425769,190.977131761024
AT,Kq_OMach,61,,,,,,,,,,,,,,,,,,,,,,,,,,105.802805058916,107.279781976073,106.162404686101,105.285464137139,111.174962425957,129.020913696658,129.814877439483,127.207406683816,126.135326582939,120.638815350509,117.990317098977,113.37892712118,105.553631947286,101.559777818771,156.924804737353,200.1,214.659178931061,209.245129555753,199.077934650296,199.418284128282,202.934307669128
AT,Kq_OMach,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,172.929642662251,202.510460251046,229.46250025249,278.880725340003,300.667008722422,334.554804227234,351.17299019405,353.458960946199,341.35562594564,336.565263491578,337.10683592898,329.059783134343,326.162680233908,309.033524894367,298.936094106104,332.6,380.727101409446,376.448061273337,432.830425600731,468.29664773318,495.340394475841
AT,Kq_OMach,K,,,,,,,,,,,,,,,,,,,,,,,,,,1841.67476977635,1930.55923058339,2033.42940815594,2139.64016521597,2229.31636929292,2236.57095754911,2227.74045608011,2216.90108101825,2198.03120142767,2112.61443187938,2010.04362493544,1920.070258373,1818.96032224301,1722.56506573652,1618.42240229767,1529.2,1428.79473226585,1361.13341746014,1294.46508526246,1267.75551311651,1253.69676191911
AT,Kq_OMach,L,,,,,,,,,,,,,,,,,,,,,,,,,,574.896783072424,647.218219746661,648.787308297828,665.045687195372,672.272602363287,708.008711952929,762.105124025202,823.554204840391,915.593705293276,944.277574097796,999.073417997493,1158.48901217979,1333.12020460358,1428.54170134843,1481.63104705103,1543.5,1545.16191962544,1536.08534233828,1557.78894472362,1627.31790320398,1724.76377045402
AT,Kq_OMach,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,3582.96604535494,3925.30737580561,4265.54354122417,4484.93868317657,4693.30213512723,4929.25478638284,5477.64332747268,6124.38774347876,6879.39017504235,7979.61690402682,8833.4921597505,9741.51823353006,10806.5041675864,11603.7222854915,12229.5561400124,12531.9,13261.7945984016,13240.6324868232,13473.3428707678,13417.3677402298,13551.35731379
AT,Kq_OMach,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,9156.09128659634,9699.62058724192,10040.4184624718,10340.5689419196,10736.6593971187,10879.6123937983,10932.8620443205,11095.9698645003,11337.5409699242,11555.0604178801,11704.7387984852,11860.1601011068,12447.7334075397,13389.8904100413,13689.1705162739,13651.1,13549.1024510768,13373.0481096773,13553.3330763002,13675.3628898032,13838.9832079699
AT,Kq_OMach,O,,,,,,,,,,,,,,,,,,,,,,,,,,4722.8101638011,4906.41048624366,5042.37466352625,5186.1463641063,5365.77117372281,5404.20101259467,5407.75872041054,5398.73164359606,5486.88003233458,5643.24688022372,5637.63761682486,5559.17279012805,5974.29463874238,6643.31314120214,6676.28437139973,6390.4,6202.01065390561,5945.82414421325,5851.55637184565,5734.15588495702,5658.44186597206
AT,Kq_OMach,P,,,,,,,,,,,,,,,,,,,,,,,,,,1307.36030264712,1408.6822718506,1470.89490147342,1512.67315060418,1577.21040791205,1551.95752316394,1585.67259219952,1639.7398797638,1649.30983815785,1683.53903758147,1733.24420961051,1820.01442940203,1856.75815639565,1898.22343907611,1987.55020492856,2022.5,2046.37817405525,2040.12513992136,2072.02041342928,2101.75472057982,2122.26339471396
AT,Kq_OMach,Q,,,,,,,,,,,,,,,,,,,,,,,,,,1999.62733249927,2195.57440042401,2152.80541185834,2186.28255667433,2245.31130207916,2323.74762819129,2277.40878696764,2337.99930956915,2423.68569813454,2436.76553178413,2528.51074515056,2633.46278996536,2734.46045188912,2906.86047110974,3000.54005033677,3174.9,3257.36345999334,3317.73676457846,3487.77747646535,3618.01553854534,3809.02622754605
AT,Kq_OMach,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,1213.94602547468,1296.8557554891,1377.71418079052,1451.59196765301,1541.37076671479,1601.9640149497,1661.83113538697,1725.72498240214,1779.31837826525,1786.54738333042,1801.4523650557,1850.27470276583,1890.20577923867,1939.51387824899,2017.65656108475,2063.3,2056.76582275078,2071.18336369162,2146.78919357205,2227.10711977731,2263.99701012218
AT,Kq_OMach,R,,,,,,,,,,,,,,,,,,,,,,,,,,412.972795957989,473.722823238969,536.873569660455,595.111831140223,670.001270692065,708.481172027011,748.842553094677,800.619076130548,838.691578297705,849.329273673992,870.066200689183,906.185433884297,930.306297165324,966.164174801269,1016.89531869551,1050.3,1043.03292707957,1064.92409848965,1116.90330407749,1183.85955619455,1216.62522467149
AT,Kq_OMach,S,,,,,,,,,,,,,,,,,,,,,,,,,,801.49963337039,823.699080313025,840.746122313972,855.889753780307,870.468013625122,892.373008456489,911.786932924176,923.84787674487,939.457901966697,936.571024119345,931.2863159017,944.407656166241,960.242308964605,973.312241669643,1000.74514887666,1013,1013.78125671007,1006.6365352709,1030.33298795616,1043.59600780259,1047.73515896089
AT,Kq_OMach,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,Kq_OMach,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,Kq_OCon,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,404470.425259835,414508.221293206,422008.195661225,430834.359293724,443577.792709047,452381.369553059,458790.46128235,472338.916775839,485537.557186922,500000.904623158,510595.829246569,522578.260319004,536238.112887163,540467.680241405,545625.73692734,553542.7,556684.446322564,560616.885330802,566425.47381111,573044.902764686,578406.632282216
AT,Kq_OCon,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,232690.925165178,238413.685057464,243936.916698846,246294.081149872,253962.678647392,257753.631265995,260043.776679192,266830.865768906,272507.015416081,281303.111897461,286145.119200211,292377.684190092,299427.833977036,300538.076305437,302630.941117844,304567.3,305108.495637636,306250.930334996,308371.246549624,310588.428153447,313277.188569118
AT,Kq_OCon,A,,,,,,,,,,,,,,,,,,,,,,,,,,25266.339869281,25765.308179143,26588.1370313411,27086.3933421166,27805.2342487884,28257.1987202275,28634.2754419255,29028.2768125215,29591.0771655452,29802.3440720891,30192.7268952631,30533.2055474123,31080.2496072613,31280.9913030738,31735.9671626475,32050.6,32395.45884579,32917.5056534804,33208.7441409407,33252.6389727051,33367.9281103658
AT,Kq_OCon,B,,,,,,,,,,,,,,,,,,,,,,,,,,890.401386404293,892.609635748739,950.033673893418,949.011558820352,955.480970172883,940.432821057203,973.889999645084,980.601911282271,971.162398764103,971.201931367477,955.632536140164,941.1620958157,986.710130391173,988.012374323279,967.452601626854,957.5,974.046533940993,960.243623054787,951.798318100056,940.2460456942,927.824110514632
AT,Kq_OCon,C,,,,,,,,,,,,,,,,,,,,,,,,,,28496.2005439812,28951.8931517173,30078.9280215284,30545.1162790698,31381.3683051151,31248.4618910898,31780.7332854062,32574.1615207652,32903.5571800569,33455.847815876,32897.9309406053,33577.0021466783,34715.5778226075,34971.905703613,34952.3160762943,35310.5,35228.5197235431,35501.0114381065,35761.368490897,35857.3634056749,35970.6532523368
AT,Kq_OCon,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,4799.09776121494,4912.79920815268,5083.44101393891,5205.31433316369,5367.09155011429,5239.41399319043,5225.61054857805,5314.84212924656,5367.16078886036,5509.11102055074,5411.98986771742,5535.73040808956,5683.62181400181,5643.13058716764,5609.66946426216,5655.9,5654.3792107796,5619.01476087017,5672.38230242892,5767.55357807598,5862.26072449538
AT,Kq_OCon,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,1510.83782569632,1528.45869124939,1535.90252584024,1609.62675912707,1621.14321153548,1594.9395129035,1601.37440414257,1618.80719469864,1608.38491099113,1600.5875440658,1544.02840322599,1535.15097146361,1534.26446500509,1493.43453351733,1455.54449613033,1454.5,1436.8849857158,1415.45880228261,1393.89812040316,1373.13988424962,1354.24177924504
AT,Kq_OCon,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,4472.43875278396,4569.70620842572,4675.98838873216,4802.32558139535,4912.20165297768,4907.34029187204,4987.80193236715,5100.59042204242,5140.79188693494,5238.80105401845,5154.12944145127,5214.41330739211,5335.89357651955,5280.355276907,5191.16302691722,5198.2,5152.43726287002,5121.05047189167,5085.68571298695,5000.44380536472,4926.6780452123
AT,Kq_OCon,19,,,,,,,,,,,,,,,,,,,,,,,,,,363.613238743959,370.70829005362,370.21852322578,375.733333333333,383.017092676807,391.351432092311,387.170310814786,386.60619654433,385.872404534244,382.663998856653,374.364167836675,377.732910297087,393.973475273655,393.154486586494,386.549820956734,391.3,389.101688064212,385.607464451666,381.22767309318,374.202831613167,367.977478973964
AT,Kq_OCon,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,2305.41484596424,2324.96860464962,2412.58369367047,2421.27395938202,2511.88672423142,2483.08034784341,2512.98565050617,2633.69701801674,2706.79545939853,2786.30479301757,2724.91098867734,2848.28365966461,3006.60158410315,3135.84432075174,3166.24358862842,3245.7,3267.11203391591,3480.10750097156,3617.47535779295,3691.41808604573,3762.12476364835
AT,Kq_OCon,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,3244.03020225232,3271.00413475611,3462.18220644677,3511.44421868482,3617.93731277476,3628.57737155722,3669.21364538836,3761.14923332002,3818.17964815124,3855.96794601434,3832.01683905575,3942.9775376355,4132.96177460004,4209.99140839463,4176.94866291666,4199.9,4172.52826557614,4169.10219898221,4164.68422155989,4136.36808876303,4110.66641033259
AT,Kq_OCon,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,3544.69576477543,3586.30931532567,3802.23603181506,3842.24221051102,4020.5446115224,3997.59108702198,4090.29204358429,4196.53109324953,4285.79945864088,4377.99127046351,4322.99259761541,4465.06154960174,4673.29482337258,4765.26461461042,4854.39758974829,4936.9,4939.65807849747,4998.69439522522,5151.40489553108,5255.13467415251,5351.99358426751
AT,Kq_OCon,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,1698.72436656036,1741.29641017997,1773.7768625155,1818.55485974946,1860.12077473267,1947.53838862775,2138.14950807923,2199.01753779361,2183.6850434476,2202.20260577984,2196.00279926066,2262.98770033365,2414.62826091785,2461.22329092799,2520.4491823907,2604.7,2619.25069694482,2647.43026508435,2645.89155905458,2621.7348164952,2603.50156369943
AT,Kq_OCon,28,,,,,,,,,,,,,,,,,,,,,,,,,,1596.30715283675,1585.04152857903,1728.44931460244,1718.1853633173,1787.94826426097,1815.35835368311,1906.92059133358,2002.73617685872,2063.03143212,2124.26118772868,2112.37303681225,2167.61891806103,2271.9277868118,2381.09663738261,2408.47745067176,2430.4,2469.24995906416,2539.29607552309,2574.89768076398,2612.8597042481,2648.22891366988
AT,Kq_OCon,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,2419.68548160629,2486.91539085897,2597.60135793194,2594.54902322395,2608.36249393374,2549.5581997399,2521.93559184259,2579.08215406442,2566.32967867483,2574.76456002701,2496.96356275304,2494.31370341178,2528.40751927949,2503.78507063725,2462.65246224623,2468,2423.48881370309,2422.37184934769,2388.92642574095,2366.47493837305,2347.11527486325
AT,Kq_OCon,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,2511.98226901233,2545.21643231321,2604.26472393893,2657.39500433378,2703.47925371074,2700.70901668696,2690.64680480544,2708.23694107319,2703.52781546811,2717.19654507029,2645.27012030008,2651.97298258087,2713.32936953602,2688.00467987757,2708.00540260584,2724.9,2705.9695316184,2710.28211530578,2698.82055984819,2675.11520737327,2657.72068728761
AT,Kq_OCon,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,38832.7223169289,39934.2965898289,40696.1086560757,40912.1452437111,41976.8608735638,42244.9778282226,42183.0158584615,42791.2587776851,43181.6802090501,43969.652793659,44361.0602312058,44677.2146054138,45246.9592271859,45274.2283812122,44951.612464392,44655.6,44072.7411881044,43643.3072970572,43414.0094815859,43270.8097199177,43159.0225593636
AT,Kq_OCon,F,,,,,,,,,,,,,,,,,,,,,,,,,,22356.9229022691,23000.1673266774,23651.1539402506,24077.8317173508,24827.459714398,25188.912996033,25442.8217069961,26039.6998305495,26664.3589033509,27455.3250551466,28630.6934262709,29318.1108734609,29871.7906024177,29242.4561034592,28581.868076024,28595.8,27992.2894994905,27539.8675743728,27215.9174244647,26879.7850179903,26603.4219888192
